collected_at,collection_status,collection_note,chart_year,rank,movie_name,worldwide_gross_usd,domestic_gross_usd,domestic_share_pct,foreign_gross_usd,foreign_share_pct,domestic_release_date_from_group,domestic_opening_gross_from_group_usd,domestic_total_gross_from_group_usd,open_date,genre,rating,distributor,opening_gross_usd,opening_theaters,widest_release_theaters,running_time,source_chart_url,source_release_group_url,source_domestic_release_url
2026-04-14T16:06:15.862Z,success,,2017,99,"Everything, Everything",61721140,34121140,55.3,27600000,44.7,"May 19, 2017",11727390,34121140,"May 19, 2017",Drama|Romance,PG-13,Warner Bros.,11727390,2801,2801,1 hr 36 min,https://www.boxofficemojo.com/year/world/2017/,https://www.boxofficemojo.com/releasegroup/gr2321699333/,https://www.boxofficemojo.com/release/rl2181137921/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2017,100,Doraemon: Great Adventure in the Antarctic Kachi Kochi,61153455,,,61153455,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2017/,https://www.boxofficemojo.com/releasegroup/gr3654504965/,
2026-04-14T16:06:15.862Z,success,,2018,1,Avengers: Infinity War,2048359754,678815482,33.1,1369544272,66.9,"Apr 27, 2018",257698183,678815482,"Apr 27, 2018",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,257698183,4474,4474,2 hr 29 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3915469317/,https://www.boxofficemojo.com/release/rl3043198465/
2026-04-14T16:06:15.862Z,success,,2018,2,Black Panther,1346913161,700059566,52,646853595,48,"Feb 16, 2018",202003951,700059566,"Feb 16, 2018",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,202003951,4020,4084,2 hr 14 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3458290181/,https://www.boxofficemojo.com/release/rl2992866817/
2026-04-14T16:06:15.862Z,success,,2018,3,Jurassic World: Fallen Kingdom,1308467944,417719760,31.9,890748184,68.1,"Jun 22, 2018",148024610,417719760,"Jun 22, 2018",Action|Adventure|Sci-Fi,PG-13,Universal Pictures,148024610,4475,4485,2 hr 8 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3108917765/,https://www.boxofficemojo.com/release/rl1602061825/
2026-04-14T16:06:15.862Z,success,,2018,4,Incredibles 2,1242805359,608581744,49,634223615,51,"Jun 15, 2018",182687905,608581744,"Jun 15, 2018",Action|Adventure|Animation|Comedy|Family|Sci-Fi|Thriller,PG,Walt Disney Studios Motion Pictures,182687905,4410,4410,1 hr 58 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2507690501/,https://www.boxofficemojo.com/release/rl2071758337/
2026-04-14T16:06:15.862Z,success,,2018,5,Aquaman,1151961807,335061807,29.1,816900000,70.9,"Dec 21, 2018",67873522,335061807,"Dec 21, 2018",Action|Adventure|Fantasy|Sci-Fi,PG-13,Warner Bros.,67873522,4125,4184,2 hr 23 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr1903186437/,https://www.boxofficemojo.com/release/rl3108800001/
2026-04-14T16:06:15.862Z,success,,2018,6,Bohemian Rhapsody,903655259,216428042,24,687227217,76,"Nov 2, 2018",51061119,216428042,"Nov 2, 2018",Biography|Drama|Music,PG-13,Twentieth Century Fox,51061119,4000,4000,2 hr 14 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr4107555333/,https://www.boxofficemojo.com/release/rl3439363585/
2026-04-14T16:06:15.862Z,success,,2018,7,Venom,856085151,213515506,24.9,642569645,75.1,"Oct 5, 2018",80255756,213515506,"Oct 5, 2018",Action|Adventure|Sci-Fi,PG-13,Sony Pictures Releasing,80255756,4250,4250,1 hr 52 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3586740741/,https://www.boxofficemojo.com/release/rl2734720513/
2026-04-14T16:06:15.862Z,success,,2018,8,Mission: Impossible - Fallout,791115104,220159104,27.8,570956000,72.2,"Jul 27, 2018",61236534,220159104,"Jul 27, 2018",Action|Adventure|Thriller,PG-13,Paramount Pictures,61236534,4386,4395,2 hr 27 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr248533509/,https://www.boxofficemojo.com/release/rl2449573377/
2026-04-14T16:06:15.862Z,success,,2018,9,Deadpool 2,734546611,318491426,43.4,416055185,56.6,"May 18, 2018",125507153,318491426,"May 18, 2018",Action|Adventure|Comedy|Sci-Fi,R,Twentieth Century Fox,125507153,4349,4349,1 hr 59 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr262820357/,https://www.boxofficemojo.com/release/rl2488436225/
2026-04-14T16:06:15.862Z,success,,2018,10,Fantastic Beasts: The Crimes of Grindelwald,655755901,159555901,24.3,496200000,75.7,"Nov 16, 2018",62163104,159555901,"Nov 16, 2018",Adventure|Family|Fantasy,PG-13,Warner Bros.,62163104,4163,4163,2 hr 14 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3275837957/,https://www.boxofficemojo.com/release/rl1534625281/
2026-04-14T16:06:15.862Z,success,,2018,11,Ant-Man and the Wasp,622674139,216648740,34.8,406025399,65.2,"Jul 6, 2018",75812205,216648740,"Jul 6, 2018",Action|Adventure|Comedy|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,75812205,4206,4206,1 hr 58 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr869618181/,https://www.boxofficemojo.com/release/rl2088535553/
2026-04-14T16:06:15.862Z,success,,2018,12,Ready Player One,583490172,137690172,23.6,445800000,76.4,"Mar 29, 2018",41764050,137690172,"Mar 29, 2018",Action|Adventure|Sci-Fi,PG-13,Warner Bros.,41764050,4234,4234,2 hr 20 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr1211716101/,https://www.boxofficemojo.com/release/rl2977793537/
2026-04-14T16:06:15.862Z,success,,2018,13,Operation Red Sea,579330426,1543547,0.3,577786879,99.7,"Feb 23, 2018",436059,1543547,"Feb 23, 2018",Action|Drama|Thriller|War,,Well Go USA Entertainment,436059,45,55,2 hr 22 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2180010501/,https://www.boxofficemojo.com/release/rl3154478593/
2026-04-14T16:06:15.862Z,success,,2018,14,Detective Chinatown 2,544185156,1983984,0.4,542201172,99.6,"Feb 16, 2018",704047,1983984,"Feb 16, 2018",Action|Comedy|Crime|Mystery,R,Warner Bros.,704047,115,115,2 hr 1 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3093189125/,https://www.boxofficemojo.com/release/rl2667939329/
2026-04-14T16:06:15.862Z,success,,2018,15,Ralph Breaks the Internet,529323962,201091711,38,328232251,62,"Nov 21, 2018",56237634,201091711,"Nov 21, 2018",Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,PG,Walt Disney Studios Motion Pictures,56237634,4017,4017,1 hr 52 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr4200485381/,https://www.boxofficemojo.com/release/rl2742978049/
2026-04-14T16:06:15.862Z,success,,2018,16,The Meg,529243742,145443742,27.5,383800000,72.5,"Aug 10, 2018",45402195,145443742,"Aug 10, 2018",Action|Adventure|Horror|Sci-Fi|Thriller,PG-13,Warner Bros.,45402195,4118,4118,1 hr 53 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr214127109/,https://www.boxofficemojo.com/release/rl2105509377/
2026-04-14T16:06:15.862Z,success,,2018,17,Hotel Transylvania 3: Summer Vacation,528583774,167510016,31.7,361073758,68.3,"Jul 13, 2018",44076225,167510016,"Jul 13, 2018",Adventure|Animation|Comedy|Family|Fantasy|Horror|Romance|Thriller,PG,Sony Pictures Releasing,44076225,4267,4267,1 hr 37 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr4181873157/,https://www.boxofficemojo.com/release/rl3111945729/
2026-04-14T16:06:15.862Z,success,,2018,18,The Grinch,512715682,271740675,53,240975007,47,"Nov 9, 2018",67572855,271740675,"Nov 9, 2018",Animation|Comedy|Family|Fantasy,PG,Universal Pictures,67572855,4141,4141,1 hr 25 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr1661227525/,https://www.boxofficemojo.com/release/rl3075966465/
2026-04-14T16:06:15.862Z,success,,2018,19,Bumblebee,467989645,127195589,27.2,340794056,72.8,"Dec 21, 2018",21654047,127195589,"Dec 21, 2018",Action|Adventure|Sci-Fi,PG-13,Paramount Pictures,21654047,3550,3597,1 hr 54 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2098156037/,https://www.boxofficemojo.com/release/rl2139063809/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2018,20,Dying to Survive,451176639,,,451176639,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3524612613/,
2026-04-14T16:06:15.862Z,success,,2018,21,A Star Is Born,436388866,215288866,49.3,221100000,50.7,"Oct 5, 2018",42908051,215288866,"Oct 5, 2018",Drama|Music|Romance,R,Warner Bros.,42908051,3686,3904,2 hr 16 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr1007768069/,https://www.boxofficemojo.com/release/rl2164360705/
2026-04-14T16:06:15.862Z,success,,2018,22,Rampage,428128233,101028233,23.6,327100000,76.4,"Apr 13, 2018",35753093,101028233,"Apr 13, 2018",Action|Adventure|Sci-Fi,PG-13,Warner Bros.,35753093,4101,4115,1 hr 47 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr4083569157/,https://www.boxofficemojo.com/release/rl2122286593/
2026-04-14T16:06:15.862Z,success,,2018,23,Mamma Mia! Here We Go Again,395044706,120634935,30.5,274409771,69.5,"Jul 20, 2018",34952180,120634935,"Jul 20, 2018",Comedy|Musical|Romance,PG-13,Universal Pictures,34952180,3317,3514,1 hr 54 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2933543429/,https://www.boxofficemojo.com/release/rl1828947457/
2026-04-14T16:06:15.862Z,success,,2018,24,Solo: A Star Wars Story,392924807,213767512,54.4,179157295,45.6,"May 25, 2018",84420489,213767512,"May 25, 2018",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,84420489,4381,4381,2 hr 15 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3964424709/,https://www.boxofficemojo.com/release/rl1954383361/
2026-04-14T16:06:15.862Z,success,,2018,25,Spider-Man: Into the Spider-Verse,375582637,190241310,50.7,185341327,49.3,"Dec 14, 2018",35363376,190241310,"Dec 14, 2018",Action|Adventure|Animation|Family|Fantasy|Sci-Fi,PG,Sony Pictures Releasing,35363376,3813,3813,1 hr 57 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr4195373573/,https://www.boxofficemojo.com/release/rl879986177/
2026-04-14T16:06:15.862Z,success,,2018,26,Fifty Shades Freed,371985018,100407760,27,271577258,73,"Feb 9, 2018",38560195,100407760,"Feb 9, 2018",Drama|Mystery|Romance|Thriller,R,Universal Pictures,38560195,3768,3768,1 hr 45 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2133742085/,https://www.boxofficemojo.com/release/rl4014048769/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2018,27,Hello Mr. Billionaire,366961907,,,366961907,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr358306309/,
2026-04-14T16:06:15.862Z,success,,2018,28,The Nun,366050119,117450119,32.1,248600000,67.9,"Sep 7, 2018",53807379,117450119,"Sep 7, 2018",Horror|Mystery|Thriller,R,Warner Bros.,53807379,3876,3876,1 hr 36 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2232766981/,https://www.boxofficemojo.com/release/rl1493206529/
2026-04-14T16:06:15.862Z,success,,2018,29,Monster Hunt 2,361682618,706153,0.2,360976465,99.8,"Feb 16, 2018",341834,706153,"Feb 16, 2018",Adventure|Comedy|Fantasy|Sci-Fi,,Lionsgate,341834,69,69,1 hr 50 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr2369409541/,https://www.boxofficemojo.com/release/rl2231731713/
2026-04-14T16:06:15.862Z,success,,2018,30,Peter Rabbit,351266433,115253424,32.8,236013009,67.2,"Feb 9, 2018",25010928,115253424,"Feb 9, 2018",Adventure|Animation|Comedy|Drama|Family|Fantasy,PG,Sony Pictures Releasing,25010928,3725,3725,1 hr 35 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr1238716933/,https://www.boxofficemojo.com/release/rl3380381185/
2026-04-14T16:06:15.862Z,success,,2018,31,Mary Poppins Returns,349537494,171958438,49.2,177579056,50.8,"Dec 19, 2018",23523121,171958438,"Dec 19, 2018",Adventure|Comedy|Family|Fantasy|Music|Musical,PG,Walt Disney Studios Motion Pictures,23523121,4090,4090,2 hr 10 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr1098011141/,https://www.boxofficemojo.com/release/rl3263137281/
2026-04-14T16:06:15.862Z,success,,2018,32,A Quiet Place,340939361,188024361,55.1,152915000,44.9,"Apr 6, 2018",50203562,188024361,"Apr 6, 2018",Drama|Horror|Sci-Fi,PG-13,Paramount Pictures,50203562,3508,3808,1 hr 30 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3160756741/,https://www.boxofficemojo.com/release/rl2399176193/
2026-04-14T16:06:15.862Z,success,,2018,33,Green Book,321752656,85080171,26.4,236672485,73.6,"Nov 16, 2018",320429,85080171,,Biography|Comedy|Drama|Music,PG-13,Universal Pictures,320429,25,2648,2 hr 10 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3009171973/,https://www.boxofficemojo.com/release/rl805799425/
2026-04-14T16:06:15.862Z,success,,2018,34,Skyscraper,304868961,68420120,22.4,236448841,77.6,"Jul 13, 2018",24905015,68420120,"Jul 13, 2018",Action|Adventure|Thriller,PG-13,Universal Pictures,24905015,3782,3822,1 hr 42 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr468865541/,https://www.boxofficemojo.com/release/rl2936047105/
2026-04-14T16:06:15.862Z,success,,2018,35,Ocean's Eight,297718711,140218711,47.1,157500000,52.9,"Jun 8, 2018",41607378,140218711,"Jun 8, 2018",Comedy|Crime|Thriller,PG-13,Warner Bros.,41607378,4145,4145,1 hr 50 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr859918853/,https://www.boxofficemojo.com/release/rl2206107137/
2026-04-14T16:06:15.862Z,success,,2018,36,Pacific Rim: Uprising,290930148,59874525,20.6,231055623,79.4,"Mar 23, 2018",28116535,59874525,"Mar 23, 2018",Action|Adventure|Sci-Fi,PG-13,Universal Pictures,28116535,3708,3708,1 hr 51 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr154554885/,https://www.boxofficemojo.com/release/rl1382647297/
2026-04-14T16:06:15.862Z,success,,2018,37,Maze Runner: The Death Cure,288175335,58032443,20.1,230142892,79.9,"Jan 26, 2018",24167011,58032443,"Jan 26, 2018",Action|Adventure|Sci-Fi|Thriller,PG-13,Twentieth Century Fox,24167011,3787,3793,2 hr 23 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3436990981/,https://www.boxofficemojo.com/release/rl3663955457/
2026-04-14T16:06:15.862Z,success,,2018,38,Tomb Raider,274950803,58250803,21.2,216700000,78.8,"Mar 16, 2018",23633317,58250803,"Mar 16, 2018",Action|Adventure|Fantasy|Thriller,PG-13,Warner Bros.,23633317,3854,3854,1 hr 59 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr518803973/,https://www.boxofficemojo.com/release/rl1179420161/
2026-04-14T16:06:15.862Z,success,,2018,39,Halloween,255485178,159342015,62.4,96143163,37.6,"Oct 19, 2018",76221545,159342015,"Oct 19, 2018",Crime|Drama|Horror|Thriller,R,Universal Pictures,76221545,3928,3990,1 hr 46 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr4032254469/,https://www.boxofficemojo.com/release/rl1342342657/
2026-04-14T16:06:15.862Z,success,,2018,40,Crazy Rich Asians,239032921,174532921,73,64500000,27,"Aug 15, 2018",26510140,174532921,"Aug 15, 2018",Comedy|Drama|Romance,PG-13,Warner Bros.,26510140,3384,3865,2 hr,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3492762117/,https://www.boxofficemojo.com/release/rl1157858817/
2026-04-14T16:06:15.862Z,success,,2018,41,Smallfoot,217940103,83240103,38.2,134700000,61.8,"Sep 28, 2018",23045635,83240103,"Sep 28, 2018",Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,PG,Warner Bros.,23045635,4131,4131,1 hr 36 min,https://www.boxofficemojo.com/year/world/2018/,https://www.boxofficemojo.com/releasegroup/gr3542503941/,https://www.boxofficemojo.com/release/rl419661313/
